ID,Grasp,Video,StartFrame,EndFrame,PIP,Subject,Duration,BigCategories,SmallCategories,Timestamp
4121,medium wrap,179.mp4,3022,3056,Power,Housekeeper 2,1.36,pow-prismatic,pow-cylindric,02:00.9
6855,thumb-3 finger,098.mp4,27189,27379,Precision,Machinist 1,7.6,pre-prismatic,pre-prismatic,18:07.6
1557,sphere-3 finger,051.mp4,35950,36008,Power,Housekeeper 1,2.32,circular,pow-circular,0:23:58
8743,tripod,073.mp4,2305,2321,Precision,Machinist 2,0.64,circular,pre-circular,01:32.2
8828,thumb-4 finger,073.mp4,8082,8154,Precision,Machinist 2,2.88,pre-prismatic,pre-prismatic,05:23.3
8196,lateral tripod,068.mp4,9620,9645,Intermediate,Machinist 2,1.0,int-lateral,int-lateral,06:24.8
8758,thumb-4 finger,073.mp4,3150,3159,Precision,Machinist 2,0.36,pre-prismatic,pre-prismatic,02:06.0
4508,medium wrap,084.mp4,39150,39375,Power,Machinist 1,9.0,pow-prismatic,pow-cylindric,0:26:06
9819,lateral tripod,001.mp4,6897,7184,Intermediate,Machinist 2,11.5,int-lateral,int-lateral,04:35.9
6471,tripod,095.mp4,24625,24798,Precision,Machinist 1,6.92,circular,pre-circular,16:25.0
9221,lateral pinch,078.mp4,8050,8075,Intermediate,Machinist 2,1.0,int-lateral,int-lateral,05:22.0
6619,large diameter,096.mp4,11945,12110,Power,Machinist 1,6.6,pow-prismatic,pow-cylindric,07:57.8
10247,thumb-index finger,014.mp4,3490,3727,Precision,Machinist 2,9.5,pre-prismatic,pre-pinch,02:19.6
5464,small diameter,089.mp4,34325,34350,Power,Machinist 1,1.0,pow-prismatic,pow-cylindric,0:22:53
9230,lateral pinch,078.mp4,10180,10201,Intermediate,Machinist 2,0.84,int-lateral,int-lateral,06:47.2
6686,tripod,096.mp4,24525,24559,Precision,Machinist 1,1.36,circular,pre-circular,16:21.0
2540,medium wrap,150.mp4,13060,13268,Power,Housekeeper 2,8.32,pow-prismatic,pow-cylindric,08:42.4
6847,thumb-3 finger,098.mp4,19800,22070,Precision,Machinist 1,90.8,pre-prismatic,pre-prismatic,13:12.0
5547,index finger extension,090.mp4,8000,8100,Power,Machinist 1,4.0,pow-prismatic,pow-oblique,0:05:20
2636,power sphere,151.mp4,12017,12044,Power,Housekeeper 2,1.08,circular,pow-circular,08:00.7
8209,lateral tripod,068.mp4,11225,11306,Intermediate,Machinist 2,3.24,int-lateral,int-lateral,07:29.0
5320,large diameter,088.mp4,39475,39550,Power,Machinist 1,3.0,pow-prismatic,pow-cylindric,0:26:19
9244,lateral tripod,078.mp4,11760,11775,Intermediate,Machinist 2,0.6,int-lateral,int-lateral,07:50.4
505,sphere-3 finger,043.mp4,28400,28450,Power,Housekeeper 1,2.0,circular,pow-circular,0:18:56
175,thumb-4 finger,041.mp4,33625,33675,Precision,Housekeeper 1,2.0,pre-prismatic,pre-prismatic,0:22:25
9766,light tool,082.mp4,13000,13146,Power,Machinist 2,5.84,pow-prismatic,pow-oblique,08:40.0
9936,lateral pinch,003.mp4,4795,4827,Intermediate,Machinist 2,1.3,int-lateral,int-lateral,03:11.8
8583,tripod,071.mp4,3632,3673,Precision,Machinist 2,1.64,circular,pre-circular,02:25.3
10275,thumb-index finger,014.mp4,13800,13910,Precision,Machinist 2,4.4,pre-prismatic,pre-pinch,09:12.0
7492,tripod,060.mp4,3397,3419,Precision,Machinist 2,0.88,circular,pre-circular,02:15.9
260,lateral pinch,042.mp4,15175,15275,Intermediate,Housekeeper 1,4.0,int-lateral,int-lateral,0:10:07
2141,medium wrap,130.mp4,565,585,Power,Housekeeper 2,0.8,pow-prismatic,pow-cylindric,00:22.6
7193,lateral tripod,056.mp4,592,619,Intermediate,Machinist 2,1.08,int-lateral,int-lateral,00:23.7
3543,precision disk,167.mp4,4182,4194,Precision,Housekeeper 2,0.48,circular,pre-circular,02:47.3
7035,thumb-2 finger,054.mp4,8225,8236,Precision,Machinist 2,0.44,pre-prismatic,pre-prismatic,05:29.0
963,power sphere,178.mp4,32375,32450,Power,Housekeeper 1,3.0,circular,pow-circular,0:21:35
6328,adduction,095.mp4,4632,4650,Intermediate,Machinist 1,0.72,pre-prismatic,pre-pinch,03:05.3
6818,precision disk,098.mp4,12537,13012,Precision,Machinist 1,19.0,circular,pre-circular,08:21.5
7654,lateral tripod,062.mp4,2617,2677,Intermediate,Machinist 2,2.4,int-lateral,int-lateral,01:44.7
9273,tripod,078.mp4,13990,14055,Precision,Machinist 2,2.6,circular,pre-circular,09:19.6
5591,lateral pinch,090.mp4,18325,18825,Intermediate,Machinist 1,20.0,int-lateral,int-lateral,0:12:13
2456,precision disk,149.mp4,11480,11558,Precision,Housekeeper 2,3.12,circular,pre-circular,07:39.2
7403,tripod,059.mp4,4015,4123,Precision,Machinist 2,4.32,circular,pre-circular,02:40.6
7935,light tool,065.mp4,10902,10960,Power,Machinist 2,2.32,pow-prismatic,pow-oblique,07:16.1
5204,tripod,088.mp4,19075,19250,Precision,Machinist 1,7.0,circular,pre-circular,0:12:43
6070,lateral tripod,093.mp4,3067,3119,Intermediate,Machinist 1,2.08,int-lateral,int-lateral,02:02.7
5334,tripod,088.mp4,41975,42000,Precision,Machinist 1,1.0,circular,pre-circular,0:27:59
4385,light tool,084.mp4,225,375,Power,Machinist 1,6.0,pow-prismatic,pow-oblique,0:00:09
9553,lateral pinch,081.mp4,2930,3086,Intermediate,Machinist 2,6.24,int-lateral,int-lateral,01:57.2
6957,tripod,053.mp4,8490,8715,Precision,Machinist 2,9.0,circular,pre-circular,05:39.6
1889,thumb-4 finger,110.mp4,12180,12245,Precision,Housekeeper 1,2.6,pre-prismatic,pre-prismatic,08:07.2
8898,lateral pinch,074.mp4,832,1077,Intermediate,Machinist 2,9.82,int-lateral,int-lateral,00:33.3
1652,thumb-2 finger,106.mp4,4280,4332,Precision,Housekeeper 1,2.08,pre-prismatic,pre-prismatic,02:51.2
3452,medium wrap,164.mp4,6850,6946,Power,Housekeeper 2,3.84,pow-prismatic,pow-cylindric,04:34.0
9107,lateral tripod,076.mp4,9335,9343,Intermediate,Machinist 2,0.32,int-lateral,int-lateral,06:13.4
7133,lateral tripod,055.mp4,4957,5201,Intermediate,Machinist 2,9.76,int-lateral,int-lateral,03:18.3
7518,thumb-4 finger,060.mp4,5127,5164,Precision,Machinist 2,1.48,pre-prismatic,pre-prismatic,03:25.1
7482,medium wrap,060.mp4,1155,1544,Power,Machinist 2,15.56,pow-prismatic,pow-cylindric,00:46.2
2186,medium wrap,137.mp4,8522,8565,Power,Housekeeper 2,1.72,pow-prismatic,pow-cylindric,05:40.9
818,precision disk,045.mp4,12100,12150,Precision,Housekeeper 1,2.0,circular,pre-circular,0:08:04
6481,lateral tripod,095.mp4,26060,26068,Intermediate,Machinist 1,0.32,int-lateral,int-lateral,17:22.4
1608,medium wrap,052.mp4,8275,8309,Power,Housekeeper 1,1.36,pow-prismatic,pow-cylindric,0:05:31
3849,medium wrap,175.mp4,112,1185,Power,Housekeeper 2,42.92,pow-prismatic,pow-cylindric,00:04.5
5242,light tool,088.mp4,25275,25325,Power,Machinist 1,2.0,pow-prismatic,pow-oblique,0:16:51
4909,power sphere,086.mp4,42625,42700,Power,Machinist 1,3.0,circular,pow-circular,0:28:25
9560,lateral pinch,081.mp4,4397,4436,Intermediate,Machinist 2,1.56,int-lateral,int-lateral,02:55.9
7943,light tool,065.mp4,12620,12764,Power,Machinist 2,5.76,pow-prismatic,pow-oblique,08:24.8
3832,index finger extension,174.mp4,9850,9973,Power,Housekeeper 2,4.92,pow-prismatic,pow-oblique,06:34.0
880,index finger extension,045.mp4,32575,32775,Power,Housekeeper 1,8.0,pow-prismatic,pow-oblique,0:21:43
1501,precision disk,051.mp4,24775,25537,Precision,Housekeeper 1,30.48,circular,pre-circular,0:16:31
1479,power sphere,051.mp4,18900,19031,Power,Housekeeper 1,5.24,circular,pow-circular,0:12:36
2299,precision disk,143.mp4,8995,9072,Precision,Housekeeper 2,3.08,circular,pre-circular,05:59.8
7789,ring,063.mp4,9677,9715,Power,Machinist 2,1.52,pow-prismatic,pow-cylindric,06:27.1
6459,tripod,095.mp4,21950,21978,Precision,Machinist 1,1.12,circular,pre-circular,14:38.0
1744,precision disk,107.mp4,8275,9826,Precision,Housekeeper 1,62.04,circular,pre-circular,05:31.0
6694,lateral pinch,096.mp4,26000,26030,Intermediate,Machinist 1,1.2,int-lateral,int-lateral,17:20.0
653,index finger extension,044.mp4,12400,12575,Power,Housekeeper 1,7.0,pow-prismatic,pow-oblique,0:08:16
7768,tripod,063.mp4,3675,3790,Precision,Machinist 2,4.6,circular,pre-circular,02:27.0
433,thumb-index finger,043.mp4,17275,17325,Precision,Housekeeper 1,2.0,pre-prismatic,pre-pinch,0:11:31
7245,tripod,057.mp4,6240,6326,Precision,Machinist 2,3.44,circular,pre-circular,04:09.6
945,large diameter,178.mp4,18450,18500,Power,Housekeeper 1,2.0,pow-prismatic,pow-cylindric,0:12:18
4212,precision disk,116.mp4,10390,12385,Precision,Housekeeper 2,79.8,circular,pre-circular,06:55.6
4985,tripod,087.mp4,24550,24675,Precision,Machinist 1,5.0,circular,pre-circular,0:16:22
1259,precision disk,049.mp4,6150,6475,Precision,Housekeeper 1,13.0,circular,pre-circular,0:04:06
6231,medium wrap,094.mp4,1080,3047,Power,Machinist 1,78.68,pow-prismatic,pow-cylindric,00:43.2
4935,sphere-3 finger,087.mp4,13250,13575,Power,Machinist 1,13.0,circular,pow-circular,0:08:50
5985,thumb-2 finger,092.mp4,29864,29907,Precision,Machinist 1,1.72,pre-prismatic,pre-prismatic,19:54.6
8275,adduction,069.mp4,2867,2888,Intermediate,Machinist 2,0.84,pre-prismatic,pre-pinch,01:54.7
2279,precision disk,143.mp4,5495,7350,Precision,Housekeeper 2,74.2,circular,pre-circular,03:39.8
5839,thumb-2 finger,091.mp4,40870,40889,Precision,Machinist 1,0.76,pre-prismatic,pre-prismatic,27:14.8
495,thumb-3 finger,043.mp4,26800,26825,Precision,Housekeeper 1,1.0,pre-prismatic,pre-prismatic,0:17:52
6370,ring,095.mp4,8947,9116,Power,Machinist 1,6.77,pow-prismatic,pow-cylindric,05:57.9
5942,tripod,092.mp4,22137,22238,Precision,Machinist 1,4.04,circular,pre-circular,14:45.5
2078,medium wrap,114.mp4,2255,2449,Power,Housekeeper 1,7.76,pow-prismatic,pow-cylindric,01:30.2
6146,light tool,093.mp4,22605,22699,Power,Machinist 1,3.76,pow-prismatic,pow-oblique,15:04.2
737,thumb-4 finger,044.mp4,33875,33950,Precision,Housekeeper 1,3.0,pre-prismatic,pre-prismatic,0:22:35
9329,lateral tripod,079.mp4,4840,4867,Intermediate,Machinist 2,1.08,int-lateral,int-lateral,03:13.6
7379,thumb-index finger,059.mp4,362,463,Precision,Machinist 2,4.04,pre-prismatic,pre-pinch,00:14.5
10320,lateral pinch,015.mp4,7777,7829,Intermediate,Machinist 2,2.1,int-lateral,int-lateral,05:11.1
7332,lateral pinch,058.mp4,4742,4807,Intermediate,Machinist 2,2.6,int-lateral,int-lateral,03:09.7
7782,thumb-4 finger,063.mp4,5110,5125,Precision,Machinist 2,0.6,pre-prismatic,pre-prismatic,03:24.4
2081,tripod,114.mp4,2625,2660,Precision,Housekeeper 1,1.4,circular,pre-circular,01:45.0
6424,light tool,095.mp4,18040,18106,Power,Machinist 1,2.64,pow-prismatic,pow-oblique,12:01.6
10118,thumb-4 finger,012.mp4,2585,2885,Precision,Machinist 2,12.0,pre-prismatic,pre-prismatic,01:43.4
7466,ring,059.mp4,14125,14145,Power,Machinist 2,0.8,pow-prismatic,pow-cylindric,09:25.0
3033,precision disk,157.mp4,4462,4734,Precision,Housekeeper 2,10.88,circular,pre-circular,02:58.5
9233,thumb-2 finger,078.mp4,10357,10450,Precision,Machinist 2,3.72,pre-prismatic,pre-prismatic,06:54.3
8971,lateral tripod,074.mp4,7720,7752,Intermediate,Machinist 2,1.28,int-lateral,int-lateral,05:08.8
5057,tripod,087.mp4,35425,35475,Precision,Machinist 1,2.0,circular,pre-circular,0:23:37
4825,light tool,086.mp4,24775,25025,Power,Machinist 1,10.0,pow-prismatic,pow-oblique,0:16:31
2011,power sphere,112.mp4,1425,1435,Power,Housekeeper 1,0.4,circular,pow-circular,00:57.0
9080,thumb-2 finger,076.mp4,3997,4539,Precision,Machinist 2,21.68,pre-prismatic,pre-prismatic,02:39.9
5209,light tool,088.mp4,19975,20050,Power,Machinist 1,3.0,pow-prismatic,pow-oblique,0:13:19
2697,large diameter,152.mp4,4350,4397,Power,Housekeeper 2,1.88,pow-prismatic,pow-cylindric,02:54.0
8645,medium wrap,072.mp4,3570,3661,Power,Machinist 2,3.64,pow-prismatic,pow-cylindric,02:22.8
3462,large diameter,164.mp4,8647,9895,Power,Housekeeper 2,49.92,pow-prismatic,pow-cylindric,05:45.9
6567,light tool,096.mp4,3035,3123,Power,Machinist 1,3.52,pow-prismatic,pow-oblique,02:01.4
4255,precision disk,117.mp4,2522,2572,Precision,Housekeeper 2,2.0,circular,pre-circular,01:40.9
907,medium wrap,178.mp4,3050,3075,Power,Housekeeper 1,1.0,pow-prismatic,pow-cylindric,0:02:02
585,lateral pinch,044.mp4,2725,2750,Intermediate,Housekeeper 1,1.0,int-lateral,int-lateral,0:01:49
4393,tripod,084.mp4,1575,1875,Precision,Machinist 1,12.0,circular,pre-circular,0:01:03
4876,thumb-2 finger,086.mp4,37825,37925,Precision,Machinist 1,4.0,pre-prismatic,pre-prismatic,0:25:13
4341,precision disk,118.mp4,7445,8061,Precision,Housekeeper 2,24.64,circular,pre-circular,04:57.8
9381,index finger extension,079.mp4,10765,10898,Power,Machinist 2,5.32,pow-prismatic,pow-oblique,07:10.6
6888,thumb-2 finger,053.mp4,2900,3008,Precision,Machinist 2,4.32,pre-prismatic,pre-prismatic,01:56.0
8481,adduction,070.mp4,4830,4891,Intermediate,Machinist 2,2.44,pre-prismatic,pre-pinch,03:13.2
9487,small diameter,080.mp4,9087,9129,Power,Machinist 2,1.68,pow-prismatic,pow-cylindric,06:03.5
8330,light tool,069.mp4,7442,7526,Power,Machinist 2,3.36,pow-prismatic,pow-oblique,04:57.7
3377,tripod,162.mp4,3612,3638,Precision,Housekeeper 2,1.06,circular,pre-circular,02:24.5
2756,lateral tripod,153.mp4,722,769,Intermediate,Housekeeper 2,1.88,int-lateral,int-lateral,00:28.9
6561,thumb-2 finger,096.mp4,2495,2628,Precision,Machinist 1,5.32,pre-prismatic,pre-prismatic,01:39.8
1118,medium wrap,048.mp4,18400,18532,Power,Housekeeper 1,5.28,pow-prismatic,pow-cylindric,0:12:16
7912,tripod,065.mp4,5462,5711,Precision,Machinist 2,9.96,circular,pre-circular,03:38.5
2088,sphere-3 finger,114.mp4,3795,3809,Power,Housekeeper 1,0.56,circular,pow-circular,02:31.8
2757,power sphere,153.mp4,770,782,Power,Housekeeper 2,0.48,circular,pow-circular,00:30.8
8905,tripod,074.mp4,1412,1750,Precision,Machinist 2,13.52,circular,pre-circular,00:56.5
7378,thumb-index finger,059.mp4,262,325,Precision,Machinist 2,2.52,pre-prismatic,pre-pinch,00:10.5
256,thumb-index finger,042.mp4,14075,14200,Precision,Housekeeper 1,5.0,pre-prismatic,pre-pinch,0:09:23
5671,tripod,091.mp4,617,650,Precision,Machinist 1,1.32,circular,pre-circular,00:24.7
7321,tripod,058.mp4,2282,2398,Precision,Machinist 2,4.64,circular,pre-circular,01:31.3
1207,power sphere,048.mp4,40950,41090,Power,Housekeeper 1,5.6,circular,pow-circular,0:27:18
7841,light tool,064.mp4,5597,5834,Power,Machinist 2,9.48,pow-prismatic,pow-oblique,03:43.9
6705,large diameter,096.mp4,27785,27799,Power,Machinist 1,0.56,pow-prismatic,pow-cylindric,18:31.4
9536,adduction,081.mp4,355,380,Intermediate,Machinist 2,1.0,pre-prismatic,pre-pinch,00:14.2
4954,power sphere,087.mp4,15075,15100,Power,Machinist 1,1.0,circular,pow-circular,0:10:03
9316,lateral tripod,079.mp4,3550,3591,Intermediate,Machinist 2,1.64,int-lateral,int-lateral,02:22.0
7828,medium wrap,064.mp4,4040,4064,Power,Machinist 2,0.96,pow-prismatic,pow-cylindric,02:41.6
10492,medium wrap,018.mp4,6180,6227,Power,Machinist 2,1.9,pow-prismatic,pow-cylindric,04:07.2
10447,medium wrap,017.mp4,6965,6995,Power,Machinist 2,1.2,pow-prismatic,pow-cylindric,04:38.6
9066,thumb-2 finger,076.mp4,125,560,Precision,Machinist 2,17.4,pre-prismatic,pre-prismatic,00:05.0
6444,tripod,095.mp4,20555,20626,Precision,Machinist 1,2.87,circular,pre-circular,13:42.2
9212,thumb-2 finger,078.mp4,6330,6369,Precision,Machinist 2,1.56,pre-prismatic,pre-prismatic,04:13.2
6912,thumb-2 finger,053.mp4,4627,4669,Precision,Machinist 2,1.69,pre-prismatic,pre-prismatic,03:05.1
6712,thumb-2 finger,096.mp4,29342,29482,Precision,Machinist 1,5.6,pre-prismatic,pre-prismatic,19:33.7
3396,lateral pinch,162.mp4,9132,9147,Intermediate,Housekeeper 2,0.6,int-lateral,int-lateral,06:05.3
9339,lateral tripod,079.mp4,5615,5678,Intermediate,Machinist 2,2.52,int-lateral,int-lateral,03:44.6
10005,thumb-4 finger,005.mp4,2675,2788,Precision,Machinist 2,4.52,pre-prismatic,pre-prismatic,01:47.0
7581,adducted thumb,060.mp4,12545,12928,Power,Machinist 2,15.32,pow-prismatic,pow-oblique,08:21.8
6309,thumb-2 finger,095.mp4,2085,2154,Precision,Machinist 1,2.76,pre-prismatic,pre-prismatic,01:23.4
9196,thumb-4 finger,078.mp4,2475,2515,Precision,Machinist 2,1.6,pre-prismatic,pre-prismatic,01:39.0
8192,inferior pincer,068.mp4,9347,9538,Precision,Machinist 2,7.64,pre-prismatic,pre-pinch,06:13.9
9005,thumb-3 finger,074.mp4,13844,14063,Precision,Machinist 2,8.76,pre-prismatic,pre-prismatic,09:13.8
4592,tripod,085.mp4,19425,19525,Precision,Machinist 1,4.0,circular,pre-circular,0:12:57
3616,thumb-4 finger,169.mp4,5580,5622,Precision,Housekeeper 2,1.68,pre-prismatic,pre-prismatic,03:43.2
9921,medium wrap,003.mp4,2445,2477,Power,Machinist 2,1.3,pow-prismatic,pow-cylindric,01:37.8
6580,thumb-2 finger,096.mp4,6762,6780,Precision,Machinist 1,0.72,pre-prismatic,pre-prismatic,04:30.5
4760,light tool,086.mp4,13425,13750,Power,Machinist 1,13.0,pow-prismatic,pow-oblique,0:08:57
3827,medium wrap,174.mp4,4297,7731,Power,Housekeeper 2,137.36,pow-prismatic,pow-cylindric,02:51.9
3747,power sphere,172.mp4,6690,6971,Power,Housekeeper 2,11.24,circular,pow-circular,04:27.6
1953,thumb-2 finger,111.mp4,17715,17755,Precision,Housekeeper 1,1.6,pre-prismatic,pre-prismatic,11:48.6
6334,thumb-4 finger,095.mp4,5407,5468,Precision,Machinist 1,2.44,pre-prismatic,pre-prismatic,03:36.3
637,thumb-index finger,044.mp4,10175,10200,Precision,Housekeeper 1,1.0,pre-prismatic,pre-pinch,0:06:47
3053,precision disk,157.mp4,9645,9683,Precision,Housekeeper 2,1.52,circular,pre-circular,06:25.8
4824,ring,086.mp4,24450,24500,Power,Machinist 1,2.0,pow-prismatic,pow-cylindric,0:16:18
604,power sphere,044.mp4,6150,6175,Power,Housekeeper 1,1.0,circular,pow-circular,0:04:06
9278,thumb-3 finger,078.mp4,14442,14493,Precision,Machinist 2,2.04,pre-prismatic,pre-prismatic,09:37.7
8542,index finger extension,070.mp4,10595,10678,Power,Machinist 2,3.32,pow-prismatic,pow-oblique,07:03.8
262,index finger extension,042.mp4,15350,15400,Power,Housekeeper 1,2.0,pow-prismatic,pow-oblique,0:10:14
6218,lateral pinch,093.mp4,42195,42225,Intermediate,Machinist 1,1.2,int-lateral,int-lateral,28:07.8
5155,thumb-4 finger,088.mp4,7775,7825,Precision,Machinist 1,2.0,pre-prismatic,pre-prismatic,0:05:11
8409,lateral tripod,069.mp4,15002,15018,Intermediate,Machinist 2,0.64,int-lateral,int-lateral,10:00.1
440,sphere-3 finger,043.mp4,18850,18900,Power,Housekeeper 1,2.0,circular,pow-circular,0:12:34
1540,medium wrap,051.mp4,32250,32355,Power,Housekeeper 1,4.2,pow-prismatic,pow-cylindric,0:21:30
284,medium wrap,042.mp4,19300,20150,Power,Housekeeper 1,34.0,pow-prismatic,pow-cylindric,0:12:52
10082,thumb-index finger,011.mp4,2642,2664,Precision,Machinist 2,0.9,pre-prismatic,pre-pinch,01:45.7
10035,small diameter,007.mp4,10942,11389,Power,Machinist 2,17.9,pow-prismatic,pow-cylindric,07:17.7
1805,thumb-2 finger,109.mp4,4747,4816,Precision,Housekeeper 1,2.76,pre-prismatic,pre-prismatic,03:09.9
1845,thumb-2 finger,109.mp4,9692,9725,Precision,Housekeeper 1,1.32,pre-prismatic,pre-prismatic,06:27.7
9476,tripod,080.mp4,7600,8152,Precision,Machinist 2,22.08,circular,pre-circular,05:04.0
5684,lateral tripod,091.mp4,3422,3438,Intermediate,Machinist 1,0.67,int-lateral,int-lateral,02:16.9
6772,precision disk,097.mp4,1187,1267,Precision,Machinist 1,3.2,circular,pre-circular,00:47.5
2699,precision disk,152.mp4,4840,4879,Precision,Housekeeper 2,1.56,circular,pre-circular,03:13.6
9493,thumb-3 finger,080.mp4,9750,9777,Precision,Machinist 2,1.08,pre-prismatic,pre-prismatic,06:30.0
7765,lateral tripod,063.mp4,3560,3596,Intermediate,Machinist 2,1.44,int-lateral,int-lateral,02:22.4
6921,tripod,053.mp4,5187,5385,Precision,Machinist 2,7.92,circular,pre-circular,03:27.5
10517,thumb-index finger,020.mp4,4305,4565,Precision,Machinist 2,10.4,pre-prismatic,pre-pinch,02:52.2
370,thumb-4 finger,043.mp4,4625,4725,Precision,Housekeeper 1,4.0,pre-prismatic,pre-prismatic,0:03:05
8458,tripod,070.mp4,3057,3087,Precision,Machinist 2,1.2,circular,pre-circular,02:02.3
1707,medium wrap,106.mp4,20915,20970,Power,Housekeeper 1,2.2,pow-prismatic,pow-cylindric,13:56.6
10362,medium wrap,016.mp4,1097,1209,Power,Machinist 2,4.5,pow-prismatic,pow-cylindric,00:43.9
8483,medium wrap,070.mp4,5100,5121,Power,Machinist 2,0.84,pow-prismatic,pow-cylindric,03:24.0
6572,thumb-2 finger,096.mp4,3692,3702,Precision,Machinist 1,0.4,pre-prismatic,pre-prismatic,02:27.7
5304,precision disk,088.mp4,37025,37050,Precision,Machinist 1,1.0,circular,pre-circular,0:24:41
4394,tripod,084.mp4,2150,2175,Precision,Machinist 1,1.0,circular,pre-circular,0:01:26
2791,precision disk,153.mp4,5252,5377,Precision,Housekeeper 2,5.0,circular,pre-circular,03:30.1
3123,lateral pinch,158.mp4,3579,3640,Intermediate,Housekeeper 2,2.44,int-lateral,int-lateral,02:23.2
1623,large diameter,052.mp4,10950,10981,Power,Housekeeper 1,1.24,pow-prismatic,pow-cylindric,0:07:18
9003,thumb-2 finger,074.mp4,13242,13465,Precision,Machinist 2,8.92,pre-prismatic,pre-prismatic,08:49.7
3193,precision disk,159.mp4,6352,6389,Precision,Housekeeper 2,1.49,circular,pre-circular,04:14.1
1080,index finger extension,048.mp4,1150,4343,Power,Housekeeper 1,127.72,pow-prismatic,pow-oblique,0:00:46
8846,lateral tripod,073.mp4,9957,9976,Intermediate,Machinist 2,0.76,int-lateral,int-lateral,06:38.3
5649,lateral pinch,090.mp4,34250,34325,Intermediate,Machinist 1,3.0,int-lateral,int-lateral,0:22:50
1891,sphere-3 finger,111.mp4,969,1001,Power,Housekeeper 1,1.28,circular,pow-circular,00:38.8
5277,thumb-index finger,088.mp4,31575,31800,Precision,Machinist 1,9.0,pre-prismatic,pre-pinch,0:21:03
8760,lateral tripod,073.mp4,3390,3406,Intermediate,Machinist 2,0.64,int-lateral,int-lateral,02:15.6
7404,ring,059.mp4,4755,4780,Power,Machinist 2,1.0,pow-prismatic,pow-cylindric,03:10.2
4715,power sphere,086.mp4,4925,4950,Power,Machinist 1,1.0,circular,pow-circular,0:03:17
8293,medium wrap,069.mp4,4052,4235,Power,Machinist 2,7.32,pow-prismatic,pow-cylindric,02:42.1
160,medium wrap,041.mp4,31400,31650,Power,Housekeeper 1,10.0,pow-prismatic,pow-cylindric,0:20:56
308,medium wrap,042.mp4,28800,28925,Power,Housekeeper 1,5.0,pow-prismatic,pow-cylindric,0:19:12
10148,thumb-4 finger,012.mp4,8635,8980,Precision,Machinist 2,13.8,pre-prismatic,pre-prismatic,05:45.4
396,tripod,043.mp4,8450,8475,Precision,Housekeeper 1,1.0,circular,pre-circular,0:05:38
6140,thumb-3 finger,093.mp4,20565,20578,Precision,Machinist 1,0.52,pre-prismatic,pre-prismatic,13:42.6
10453,index finger extension,017.mp4,7920,8549,Power,Machinist 2,25.18,pow-prismatic,pow-oblique,05:16.8
10031,adduction,007.mp4,8159,8229,Intermediate,Machinist 2,2.8,pre-prismatic,pre-pinch,05:26.4
9955,medium wrap,004.mp4,1614,2331,Power,Machinist 2,28.7,pow-prismatic,pow-cylindric,01:04.6
5465,index finger extension,089.mp4,34350,35375,Power,Machinist 1,41.0,pow-prismatic,pow-oblique,0:22:54
7631,thumb-4 finger,061.mp4,10390,10415,Precision,Machinist 2,1.0,pre-prismatic,pre-prismatic,06:55.6
5161,thumb-index finger,088.mp4,8675,8850,Precision,Machinist 1,7.0,pre-prismatic,pre-pinch,0:05:47
255,lateral tripod,042.mp4,13800,14000,Intermediate,Housekeeper 1,8.0,int-lateral,int-lateral,0:09:12
10084,thumb-index finger,011.mp4,5705,5797,Precision,Machinist 2,3.7,pre-prismatic,pre-pinch,03:48.2
2797,power sphere,153.mp4,5475,5596,Power,Housekeeper 2,4.84,circular,pow-circular,03:39.0
8003,lateral tripod,066.mp4,6665,6971,Intermediate,Machinist 2,12.24,int-lateral,int-lateral,04:26.6
9764,medium wrap,082.mp4,12622,12654,Power,Machinist 2,1.28,pow-prismatic,pow-cylindric,08:24.9
10101,lateral pinch,011.mp4,13240,13255,Intermediate,Machinist 2,0.6,int-lateral,int-lateral,08:49.6
6304,light tool,095.mp4,1485,1664,Power,Machinist 1,7.16,pow-prismatic,pow-oblique,00:59.4
10112,lateral pinch,012.mp4,822,944,Intermediate,Machinist 2,4.9,int-lateral,int-lateral,00:32.9
3542,medium wrap,167.mp4,3865,4161,Power,Housekeeper 2,11.84,pow-prismatic,pow-cylindric,02:34.6
3371,precision disk,162.mp4,1155,1208,Precision,Housekeeper 2,2.12,circular,pre-circular,00:46.2
2248,thumb-4 finger,142.mp4,747,1207,Precision,Housekeeper 2,18.4,pre-prismatic,pre-prismatic,00:29.9
677,precision disk,044.mp4,18575,18700,Precision,Housekeeper 1,5.0,circular,pre-circular,0:12:23
10075,medium wrap,010.mp4,3950,3975,Power,Machinist 2,1.0,pow-prismatic,pow-cylindric,02:38.0
2694,adduction,152.mp4,4100,4117,Intermediate,Housekeeper 2,0.68,pre-prismatic,pre-pinch,02:44.0
2947,precision disk,156.mp4,3300,3893,Precision,Housekeeper 2,23.72,circular,pre-circular,02:12.0
8776,lateral tripod,073.mp4,3972,4138,Intermediate,Machinist 2,6.64,int-lateral,int-lateral,02:38.9
5122,lateral pinch,088.mp4,2225,2250,Intermediate,Machinist 1,1.0,int-lateral,int-lateral,0:01:29
8890,medium wrap,074.mp4,142,178,Power,Machinist 2,1.44,pow-prismatic,pow-cylindric,00:05.7
8616,inferior pincer,072.mp4,630,645,Precision,Machinist 2,0.6,pre-prismatic,pre-pinch,00:25.2
2518,medium wrap,150.mp4,6650,6784,Power,Housekeeper 2,5.36,pow-prismatic,pow-cylindric,04:26.0
