ID,Grasp,Video,StartFrame,EndFrame,PIP,Subject,Duration,BigCategories,SmallCategories,Timestamp
9874,lateral tripod,002.mp4,7690,7747,Intermediate,Machinist 2,2.3,int-lateral,int-lateral,05:07.6
9875,lateral tripod,002.mp4,8000,8252,Intermediate,Machinist 2,10.1,int-lateral,int-lateral,05:20.0
9876,thumb-index finger,002.mp4,8267,8287,Precision,Machinist 2,0.8,pre-prismatic,pre-pinch,05:30.7
9877,power sphere,002.mp4,8295,8370,Power,Machinist 2,3.0,circular,pow-circular,05:31.8
9878,lateral pinch,002.mp4,8392,8404,Intermediate,Machinist 2,0.5,int-lateral,int-lateral,05:35.7
9879,lateral tripod,002.mp4,8422,9057,Intermediate,Machinist 2,25.4,int-lateral,int-lateral,05:36.9
9880,lateral tripod,002.mp4,9077,9113,Intermediate,Machinist 2,1.46,int-lateral,int-lateral,06:03.1
9881,lateral tripod,002.mp4,9150,9552,Intermediate,Machinist 2,16.1,int-lateral,int-lateral,06:06.0
9882,thumb-2 finger,002.mp4,9590,9672,Precision,Machinist 2,3.3,pre-prismatic,pre-prismatic,06:23.6
9883,thumb-3 finger,002.mp4,9717,9779,Precision,Machinist 2,2.5,pre-prismatic,pre-prismatic,06:28.7
9884,thumb-3 finger,002.mp4,9860,10230,Precision,Machinist 2,14.8,pre-prismatic,pre-prismatic,06:34.4
9885,lateral pinch,002.mp4,10245,10295,Intermediate,Machinist 2,2.0,int-lateral,int-lateral,06:49.8
9886,power sphere,002.mp4,10382,10762,Power,Machinist 2,15.2,circular,pow-circular,06:55.3
9887,thumb-index finger,002.mp4,10797,10882,Precision,Machinist 2,3.4,pre-prismatic,pre-pinch,07:11.9
9888,thumb-2 finger,002.mp4,10910,10957,Precision,Machinist 2,1.9,pre-prismatic,pre-prismatic,07:16.4
9889,thumb-3 finger,002.mp4,10975,11042,Precision,Machinist 2,2.7,pre-prismatic,pre-prismatic,07:19.0
9890,thumb-3 finger,002.mp4,11070,11465,Precision,Machinist 2,15.8,pre-prismatic,pre-prismatic,07:22.8
9891,thumb-2 finger,002.mp4,11540,11550,Precision,Machinist 2,0.4,pre-prismatic,pre-prismatic,07:41.6
9892,thumb-4 finger,002.mp4,11565,11765,Precision,Machinist 2,8.0,pre-prismatic,pre-prismatic,07:42.6
9893,lateral pinch,002.mp4,11805,11822,Intermediate,Machinist 2,0.7,int-lateral,int-lateral,07:52.2
9894,thumb-3 finger,002.mp4,11865,13297,Precision,Machinist 2,57.3,pre-prismatic,pre-prismatic,07:54.6
9895,lateral pinch,002.mp4,13392,13419,Intermediate,Machinist 2,1.1,int-lateral,int-lateral,08:55.7
9896,thumb-4 finger,002.mp4,13435,13460,Precision,Machinist 2,1.0,pre-prismatic,pre-prismatic,08:57.4
9897,thumb-4 finger,002.mp4,13519,13531,Precision,Machinist 2,0.5,pre-prismatic,pre-prismatic,09:00.8
9898,thumb-4 finger,002.mp4,13569,13579,Precision,Machinist 2,0.4,pre-prismatic,pre-prismatic,09:02.8
9899,precision disk,002.mp4,13600,13675,Precision,Machinist 2,3.0,circular,pre-circular,09:04.0
9900,thumb-index finger,002.mp4,13692,13767,Precision,Machinist 2,3.0,pre-prismatic,pre-pinch,09:07.7
9901,thumb-index finger,002.mp4,13790,13912,Precision,Machinist 2,4.9,pre-prismatic,pre-pinch,09:11.6
9902,lateral pinch,002.mp4,13912,13949,Intermediate,Machinist 2,1.48,int-lateral,int-lateral,09:16.5
9903,thumb-index finger,002.mp4,14035,14062,Precision,Machinist 2,1.1,pre-prismatic,pre-pinch,09:21.4
9904,thumb-index finger,002.mp4,14119,14209,Precision,Machinist 2,3.6,pre-prismatic,pre-pinch,09:24.8
9905,thumb-3 finger,002.mp4,14265,14425,Precision,Machinist 2,6.42,pre-prismatic,pre-prismatic,09:30.6
9906,medium wrap,002.mp4,14457,14524,Power,Machinist 2,2.7,pow-prismatic,pow-cylindric,09:38.3
9907,thumb-3 finger,002.mp4,14610,14895,Precision,Machinist 2,11.4,pre-prismatic,pre-prismatic,09:44.4
9909,thumb-3 finger,003.mp4,120,142,Precision,Machinist 2,0.9,pre-prismatic,pre-prismatic,00:04.8
9910,thumb-4 finger,003.mp4,155,190,Precision,Machinist 2,1.4,pre-prismatic,pre-prismatic,00:06.2
9911,thumb-index finger,003.mp4,357,602,Precision,Machinist 2,9.8,pre-prismatic,pre-pinch,00:14.3
9912,power sphere,003.mp4,602,692,Power,Machinist 2,3.6,circular,pow-circular,00:24.1
9913,precision disk,003.mp4,692,709,Precision,Machinist 2,0.7,circular,pre-circular,00:27.7
9914,thumb-index finger,003.mp4,730,797,Precision,Machinist 2,2.7,pre-prismatic,pre-pinch,00:29.2
9915,precision disk,003.mp4,797,1527,Precision,Machinist 2,29.2,circular,pre-circular,00:31.9
9916,thumb-index finger,003.mp4,1647,1834,Precision,Machinist 2,7.5,pre-prismatic,pre-pinch,01:05.9
9917,thumb-index finger,003.mp4,1895,1955,Precision,Machinist 2,2.4,pre-prismatic,pre-pinch,01:15.8
9918,medium wrap,003.mp4,1970,2140,Power,Machinist 2,6.8,pow-prismatic,pow-cylindric,01:18.8
9919,small diameter,003.mp4,2185,2245,Power,Machinist 2,2.4,pow-prismatic,pow-cylindric,01:27.4
9920,small diameter,003.mp4,2267,2444,Power,Machinist 2,7.1,pow-prismatic,pow-cylindric,01:30.7
9921,medium wrap,003.mp4,2445,2477,Power,Machinist 2,1.3,pow-prismatic,pow-cylindric,01:37.8
9922,thumb-index finger,003.mp4,2500,2750,Precision,Machinist 2,10.0,pre-prismatic,pre-pinch,01:40.0
9923,medium wrap,003.mp4,2757,3222,Power,Machinist 2,18.6,pow-prismatic,pow-cylindric,01:50.3
9924,thumb-index finger,003.mp4,3232,3282,Precision,Machinist 2,2.0,pre-prismatic,pre-pinch,02:09.3
9925,small diameter,003.mp4,3282,3319,Power,Machinist 2,1.5,pow-prismatic,pow-cylindric,02:11.3
9926,thumb-index finger,003.mp4,3340,3530,Precision,Machinist 2,7.6,pre-prismatic,pre-pinch,02:13.6
9927,medium wrap,003.mp4,3554,3644,Power,Machinist 2,3.6,pow-prismatic,pow-cylindric,02:22.2
9928,thumb-index finger,003.mp4,3690,3835,Precision,Machinist 2,5.8,pre-prismatic,pre-pinch,02:27.6
9929,thumb-3 finger,003.mp4,3847,3947,Precision,Machinist 2,4.0,pre-prismatic,pre-prismatic,02:33.9
9930,thumb-index finger,003.mp4,4067,4107,Precision,Machinist 2,1.6,pre-prismatic,pre-pinch,02:42.7
9931,thumb-index finger,003.mp4,4117,4202,Precision,Machinist 2,3.4,pre-prismatic,pre-pinch,02:44.7
9932,lateral pinch,003.mp4,4327,4344,Intermediate,Machinist 2,0.7,int-lateral,int-lateral,02:53.1
9933,lateral pinch,003.mp4,4382,4422,Intermediate,Machinist 2,1.6,int-lateral,int-lateral,02:55.3
9934,thumb-2 finger,003.mp4,4525,4563,Precision,Machinist 2,1.52,pre-prismatic,pre-prismatic,03:01.0
9935,lateral pinch,003.mp4,4750,4760,Intermediate,Machinist 2,0.4,int-lateral,int-lateral,03:10.0
9936,lateral pinch,003.mp4,4795,4827,Intermediate,Machinist 2,1.3,int-lateral,int-lateral,03:11.8
9937,thumb-index finger,003.mp4,5062,5182,Precision,Machinist 2,4.8,pre-prismatic,pre-pinch,03:22.5
9938,large diameter,003.mp4,5182,5282,Power,Machinist 2,4.0,pow-prismatic,pow-cylindric,03:27.3
9939,thumb-2 finger,003.mp4,5282,5314,Precision,Machinist 2,1.3,pre-prismatic,pre-prismatic,03:31.3
9940,lateral pinch,003.mp4,5352,5364,Intermediate,Machinist 2,0.5,int-lateral,int-lateral,03:34.1
9941,medium wrap,003.mp4,5380,5522,Power,Machinist 2,5.7,pow-prismatic,pow-cylindric,03:35.2
9942,lateral tripod,003.mp4,5535,5624,Intermediate,Machinist 2,3.58,int-lateral,int-lateral,03:41.4
9943,power sphere,003.mp4,5690,6577,Power,Machinist 2,35.5,circular,pow-circular,03:47.6
9944,lateral tripod,003.mp4,6930,7070,Intermediate,Machinist 2,5.6,int-lateral,int-lateral,04:37.2
9945,power sphere,003.mp4,7200,7848,Power,Machinist 2,25.92,circular,pow-circular,04:48.0
9946,lateral tripod,003.mp4,8200,8275,Intermediate,Machinist 2,3.0,int-lateral,int-lateral,05:28.0
9947,medium wrap,003.mp4,8475,8508,Power,Machinist 2,1.32,pow-prismatic,pow-cylindric,05:39.0
9948,lateral tripod,004.mp4,105,200,Intermediate,Machinist 2,3.8,int-lateral,int-lateral,00:04.2
9949,thumb-index finger,004.mp4,210,275,Precision,Machinist 2,2.6,pre-prismatic,pre-pinch,00:08.4
9950,lateral tripod,004.mp4,290,365,Intermediate,Machinist 2,3.0,int-lateral,int-lateral,00:11.6
9951,power sphere,004.mp4,455,1114,Power,Machinist 2,26.36,circular,pow-circular,00:18.2
9952,thumb-index finger,004.mp4,1267,1304,Precision,Machinist 2,1.5,pre-prismatic,pre-pinch,00:50.7
9953,thumb-3 finger,004.mp4,1327,1359,Precision,Machinist 2,1.3,pre-prismatic,pre-prismatic,00:53.1
9954,lateral tripod,004.mp4,1450,1540,Intermediate,Machinist 2,3.6,int-lateral,int-lateral,00:58.0
9955,medium wrap,004.mp4,1614,2331,Power,Machinist 2,28.7,pow-prismatic,pow-cylindric,01:04.6
9956,medium wrap,004.mp4,2375,2410,Power,Machinist 2,1.42,pow-prismatic,pow-cylindric,01:35.0
9957,lateral pinch,004.mp4,2575,2597,Intermediate,Machinist 2,0.88,int-lateral,int-lateral,01:43.0
9958,lateral tripod,004.mp4,2605,2707,Intermediate,Machinist 2,4.1,int-lateral,int-lateral,01:44.2
9959,thumb-3 finger,004.mp4,2722,2737,Precision,Machinist 2,0.62,pre-prismatic,pre-prismatic,01:48.9
9960,medium wrap,004.mp4,2867,3562,Power,Machinist 2,27.8,pow-prismatic,pow-cylindric,01:54.7
9961,medium wrap,004.mp4,3907,3937,Power,Machinist 2,1.2,pow-prismatic,pow-cylindric,02:36.3
9962,lateral tripod,004.mp4,4020,4090,Intermediate,Machinist 2,2.8,int-lateral,int-lateral,02:40.8
9963,power sphere,004.mp4,4180,4892,Power,Machinist 2,28.5,circular,pow-circular,02:47.2
9964,thumb-2 finger,004.mp4,5020,5080,Precision,Machinist 2,2.4,pre-prismatic,pre-prismatic,03:20.8
9965,lateral pinch,004.mp4,5110,5135,Intermediate,Machinist 2,1.0,int-lateral,int-lateral,03:24.4
9966,lateral tripod,004.mp4,5147,5222,Intermediate,Machinist 2,3.0,int-lateral,int-lateral,03:25.9
9967,medium wrap,004.mp4,5307,5974,Power,Machinist 2,26.7,pow-prismatic,pow-cylindric,03:32.3
9968,lateral tripod,004.mp4,6297,6379,Intermediate,Machinist 2,3.3,int-lateral,int-lateral,04:11.9
9969,medium wrap,004.mp4,6445,7092,Power,Machinist 2,25.9,pow-prismatic,pow-cylindric,04:17.8
9970,lateral tripod,004.mp4,7447,7544,Intermediate,Machinist 2,3.9,int-lateral,int-lateral,04:57.9
9971,medium wrap,004.mp4,7640,8370,Power,Machinist 2,29.2,pow-prismatic,pow-cylindric,05:05.6
9972,lateral pinch,004.mp4,8510,8637,Intermediate,Machinist 2,5.1,int-lateral,int-lateral,05:40.4
9973,lateral tripod,004.mp4,8695,8762,Intermediate,Machinist 2,2.7,int-lateral,int-lateral,05:47.8
9974,medium wrap,004.mp4,8832,9539,Power,Machinist 2,28.3,pow-prismatic,pow-cylindric,05:53.3
9975,lateral tripod,004.mp4,9670,9817,Intermediate,Machinist 2,5.9,int-lateral,int-lateral,06:26.8
9976,medium wrap,004.mp4,9887,10644,Power,Machinist 2,30.3,pow-prismatic,pow-cylindric,06:35.5
9977,thumb-4 finger,004.mp4,10845,10882,Precision,Machinist 2,1.5,pre-prismatic,pre-prismatic,07:13.8
9978,lateral tripod,004.mp4,10935,10992,Intermediate,Machinist 2,2.3,int-lateral,int-lateral,07:17.4
9979,medium wrap,004.mp4,11112,11842,Power,Machinist 2,29.2,pow-prismatic,pow-cylindric,07:24.5
9980,thumb-3 finger,004.mp4,11937,12119,Precision,Machinist 2,7.3,pre-prismatic,pre-prismatic,07:57.5
9981,thumb-2 finger,004.mp4,12130,12200,Precision,Machinist 2,2.8,pre-prismatic,pre-prismatic,08:05.2
9982,lateral tripod,004.mp4,12230,12282,Intermediate,Machinist 2,2.1,int-lateral,int-lateral,08:09.2
9983,medium wrap,004.mp4,12340,13170,Power,Machinist 2,33.2,pow-prismatic,pow-cylindric,08:13.6
9984,lateral tripod,004.mp4,13260,13320,Intermediate,Machinist 2,2.4,int-lateral,int-lateral,08:50.4
9985,large diameter,004.mp4,13337,13382,Power,Machinist 2,1.8,pow-prismatic,pow-cylindric,08:53.5
9986,medium wrap,004.mp4,13402,14227,Power,Machinist 2,33.0,pow-prismatic,pow-cylindric,08:56.1
9987,lateral tripod,004.mp4,14415,14485,Intermediate,Machinist 2,2.8,int-lateral,int-lateral,09:36.6
9988,medium wrap,004.mp4,14550,15024,Power,Machinist 2,18.98,pow-prismatic,pow-cylindric,09:42.0
9989,medium wrap,005.mp4,0,317,Power,Machinist 2,12.7,pow-prismatic,pow-cylindric,00:00.0
9990,lateral pinch,005.mp4,390,516,Intermediate,Machinist 2,5.04,int-lateral,int-lateral,00:15.6
9991,thumb-3 finger,005.mp4,550,590,Precision,Machinist 2,1.6,pre-prismatic,pre-prismatic,00:22.0
9992,thumb-4 finger,005.mp4,627,659,Precision,Machinist 2,1.3,pre-prismatic,pre-prismatic,00:25.1
9993,precision disk,005.mp4,717,739,Precision,Machinist 2,0.9,circular,pre-circular,00:28.7
9994,thumb-4 finger,005.mp4,797,937,Precision,Machinist 2,5.6,pre-prismatic,pre-prismatic,00:31.9
9995,thumb-2 finger,005.mp4,1267,1307,Precision,Machinist 2,1.6,pre-prismatic,pre-prismatic,00:50.7
9996,medium wrap,005.mp4,1420,1737,Power,Machinist 2,12.7,pow-prismatic,pow-cylindric,00:56.8
9997,thumb-4 finger,005.mp4,1750,1785,Precision,Machinist 2,1.4,pre-prismatic,pre-prismatic,01:10.0
9998,thumb-3 finger,005.mp4,1795,1885,Precision,Machinist 2,3.6,pre-prismatic,pre-prismatic,01:11.8
9999,medium wrap,005.mp4,1902,2007,Power,Machinist 2,4.2,pow-prismatic,pow-cylindric,01:16.1
10000,thumb-3 finger,005.mp4,2017,2054,Precision,Machinist 2,1.5,pre-prismatic,pre-prismatic,01:20.7
10001,power sphere,005.mp4,2135,2340,Power,Machinist 2,8.2,circular,pow-circular,01:25.4
10002,medium wrap,005.mp4,2340,2400,Power,Machinist 2,2.4,pow-prismatic,pow-cylindric,01:33.6
10003,lateral pinch,005.mp4,2472,2554,Intermediate,Machinist 2,3.3,int-lateral,int-lateral,01:38.9
10004,medium wrap,005.mp4,2660,2674,Power,Machinist 2,0.58,pow-prismatic,pow-cylindric,01:46.4
10005,thumb-4 finger,005.mp4,2675,2788,Precision,Machinist 2,4.52,pre-prismatic,pre-prismatic,01:47.0
10006,precision disk,005.mp4,4550,4577,Precision,Machinist 2,1.1,circular,pre-circular,03:02.0
10007,medium wrap,006.mp4,0,170,Power,Machinist 2,6.8,pow-prismatic,pow-cylindric,00:00.0
10008,small diameter,007.mp4,0,25,Power,Machinist 2,1.0,pow-prismatic,pow-cylindric,00:00.0
10009,medium wrap,007.mp4,57,262,Power,Machinist 2,8.2,pow-prismatic,pow-cylindric,00:02.3
10010,medium wrap,007.mp4,307,549,Power,Machinist 2,9.7,pow-prismatic,pow-cylindric,00:12.3
10011,thumb-2 finger,007.mp4,647,689,Precision,Machinist 2,1.7,pre-prismatic,pre-prismatic,00:25.9
10012,medium wrap,007.mp4,710,790,Power,Machinist 2,3.2,pow-prismatic,pow-cylindric,00:28.4
10013,lateral pinch,007.mp4,1082,1104,Intermediate,Machinist 2,0.9,int-lateral,int-lateral,00:43.3
10014,thumb-4 finger,007.mp4,1332,1414,Precision,Machinist 2,3.3,pre-prismatic,pre-prismatic,00:53.3
10015,thumb-2 finger,007.mp4,1487,1517,Precision,Machinist 2,1.22,pre-prismatic,pre-prismatic,00:59.5
10016,thumb-2 finger,007.mp4,1570,1675,Precision,Machinist 2,4.2,pre-prismatic,pre-prismatic,01:02.8
10017,thumb-index finger,007.mp4,1732,1764,Precision,Machinist 2,1.3,pre-prismatic,pre-pinch,01:09.3
10018,medium wrap,007.mp4,1850,1865,Power,Machinist 2,0.6,pow-prismatic,pow-cylindric,01:14.0
10019,thumb-2 finger,007.mp4,1885,1955,Precision,Machinist 2,2.8,pre-prismatic,pre-prismatic,01:15.4
10020,thumb-index finger,007.mp4,2005,2035,Precision,Machinist 2,1.2,pre-prismatic,pre-pinch,01:20.2
10021,adduction,007.mp4,2052,2205,Intermediate,Machinist 2,6.14,pre-prismatic,pre-pinch,01:22.1
10022,thumb-3 finger,007.mp4,2270,2745,Precision,Machinist 2,19.0,pre-prismatic,pre-prismatic,01:30.8
10023,lateral pinch,007.mp4,2760,2835,Intermediate,Machinist 2,3.0,int-lateral,int-lateral,01:50.4
10024,thumb-2 finger,007.mp4,3952,3972,Precision,Machinist 2,0.8,pre-prismatic,pre-prismatic,02:38.1
10025,medium wrap,007.mp4,3995,4197,Power,Machinist 2,8.1,pow-prismatic,pow-cylindric,02:39.8
10026,adduction,007.mp4,4280,4367,Intermediate,Machinist 2,3.5,pre-prismatic,pre-pinch,02:51.2
10027,thumb-4 finger,007.mp4,4470,5750,Precision,Machinist 2,51.2,pre-prismatic,pre-prismatic,02:58.8
10028,thumb-index finger,007.mp4,5795,5980,Precision,Machinist 2,7.4,pre-prismatic,pre-pinch,03:51.8
10029,thumb-3 finger,007.mp4,6050,6520,Precision,Machinist 2,18.8,pre-prismatic,pre-prismatic,04:02.0
10030,lateral pinch,007.mp4,6520,7930,Intermediate,Machinist 2,56.4,int-lateral,int-lateral,04:20.8
10031,adduction,007.mp4,8159,8229,Intermediate,Machinist 2,2.8,pre-prismatic,pre-pinch,05:26.4
10032,thumb-2 finger,007.mp4,10115,10490,Precision,Machinist 2,15.0,pre-prismatic,pre-prismatic,06:44.6
10035,small diameter,007.mp4,10942,11389,Power,Machinist 2,17.9,pow-prismatic,pow-cylindric,07:17.7
10037,small diameter,007.mp4,11667,12384,Power,Machinist 2,28.7,pow-prismatic,pow-cylindric,07:46.7
10038,precision disk,007.mp4,12390,12670,Precision,Machinist 2,11.2,circular,pre-circular,08:15.6
10039,thumb-3 finger,008.mp4,60,74,Precision,Machinist 2,0.58,pre-prismatic,pre-prismatic,00:02.4
10040,lateral pinch,008.mp4,810,852,Intermediate,Machinist 2,1.7,int-lateral,int-lateral,00:32.4
10041,thumb-2 finger,008.mp4,1015,1030,Precision,Machinist 2,0.6,pre-prismatic,pre-prismatic,00:40.6
10042,thumb-index finger,008.mp4,6122,6267,Precision,Machinist 2,5.8,pre-prismatic,pre-pinch,04:04.9
10043,medium wrap,008.mp4,8127,8404,Power,Machinist 2,11.1,pow-prismatic,pow-cylindric,05:25.1
10044,adduction,008.mp4,8427,8459,Intermediate,Machinist 2,1.3,pre-prismatic,pre-pinch,05:37.1
10045,thumb-2 finger,008.mp4,8767,9125,Precision,Machinist 2,14.34,pre-prismatic,pre-prismatic,05:50.7
10046,thumb-2 finger,008.mp4,9180,9315,Precision,Machinist 2,5.4,pre-prismatic,pre-prismatic,06:07.2
10047,thumb-3 finger,008.mp4,9390,9842,Precision,Machinist 2,18.1,pre-prismatic,pre-prismatic,06:15.6
10048,medium wrap,008.mp4,9862,10002,Power,Machinist 2,5.6,pow-prismatic,pow-cylindric,06:34.5
10049,precision disk,008.mp4,10097,10121,Precision,Machinist 2,0.98,circular,pre-circular,06:43.9
10050,lateral pinch,009.mp4,1052,1062,Intermediate,Machinist 2,0.4,int-lateral,int-lateral,00:42.1
10051,medium wrap,009.mp4,1780,1795,Power,Machinist 2,0.6,pow-prismatic,pow-cylindric,01:11.2
10052,thumb-3 finger,009.mp4,1835,2112,Precision,Machinist 2,11.1,pre-prismatic,pre-prismatic,01:13.4
10053,medium wrap,010.mp4,40,50,Power,Machinist 2,0.4,pow-prismatic,pow-cylindric,00:01.6
10054,adduction,010.mp4,195,235,Intermediate,Machinist 2,1.6,pre-prismatic,pre-pinch,00:07.8
10055,medium wrap,010.mp4,595,610,Power,Machinist 2,0.6,pow-prismatic,pow-cylindric,00:23.8
10056,medium wrap,010.mp4,640,662,Power,Machinist 2,0.9,pow-prismatic,pow-cylindric,00:25.6
10057,medium wrap,010.mp4,700,710,Power,Machinist 2,0.4,pow-prismatic,pow-cylindric,00:28.0
10058,adduction,010.mp4,787,807,Intermediate,Machinist 2,0.8,pre-prismatic,pre-pinch,00:31.5
10059,medium wrap,010.mp4,1147,1162,Power,Machinist 2,0.6,pow-prismatic,pow-cylindric,00:45.9
10060,medium wrap,010.mp4,1180,1207,Power,Machinist 2,1.1,pow-prismatic,pow-cylindric,00:47.2
10061,adduction,010.mp4,1300,1325,Intermediate,Machinist 2,1.0,pre-prismatic,pre-pinch,00:52.0
10062,medium wrap,010.mp4,1675,1695,Power,Machinist 2,0.82,pow-prismatic,pow-cylindric,01:07.0
10063,medium wrap,010.mp4,1707,1719,Power,Machinist 2,0.5,pow-prismatic,pow-cylindric,01:08.3
10064,thumb-3 finger,010.mp4,1822,1882,Precision,Machinist 2,2.4,pre-prismatic,pre-prismatic,01:12.9
10065,adduction,010.mp4,1942,1962,Intermediate,Machinist 2,0.8,pre-prismatic,pre-pinch,01:17.7
10066,medium wrap,010.mp4,2317,2332,Power,Machinist 2,0.6,pow-prismatic,pow-cylindric,01:32.7
10067,medium wrap,010.mp4,2355,2380,Power,Machinist 2,1.0,pow-prismatic,pow-cylindric,01:34.2
10068,medium wrap,010.mp4,2790,2810,Power,Machinist 2,0.8,pow-prismatic,pow-cylindric,01:51.6
10069,medium wrap,010.mp4,2850,2865,Power,Machinist 2,0.6,pow-prismatic,pow-cylindric,01:54.0
10070,adduction,010.mp4,2982,3012,Intermediate,Machinist 2,1.2,pre-prismatic,pre-pinch,01:59.3
10071,medium wrap,010.mp4,3312,3342,Power,Machinist 2,1.2,pow-prismatic,pow-cylindric,02:12.5
10072,medium wrap,010.mp4,3397,3409,Power,Machinist 2,0.5,pow-prismatic,pow-cylindric,02:15.9
10073,adduction,010.mp4,3495,3507,Intermediate,Machinist 2,0.5,pre-prismatic,pre-pinch,02:19.8
10074,medium wrap,010.mp4,3879,3919,Power,Machinist 2,1.6,pow-prismatic,pow-cylindric,02:35.2
10075,medium wrap,010.mp4,3950,3975,Power,Machinist 2,1.0,pow-prismatic,pow-cylindric,02:38.0
10076,thumb-index finger,011.mp4,65,422,Precision,Machinist 2,14.3,pre-prismatic,pre-pinch,00:02.6
10077,medium wrap,011.mp4,437,924,Power,Machinist 2,19.5,pow-prismatic,pow-cylindric,00:17.5
10078,thumb-index finger,011.mp4,965,1355,Precision,Machinist 2,15.6,pre-prismatic,pre-pinch,00:38.6
10079,lateral pinch,011.mp4,1555,2020,Intermediate,Machinist 2,18.6,int-lateral,int-lateral,01:02.2
10080,thumb-4 finger,011.mp4,2052,2099,Precision,Machinist 2,1.9,pre-prismatic,pre-prismatic,01:22.1
10081,medium wrap,011.mp4,2407,2579,Power,Machinist 2,6.9,pow-prismatic,pow-cylindric,01:36.3
10082,thumb-index finger,011.mp4,2642,2664,Precision,Machinist 2,0.9,pre-prismatic,pre-pinch,01:45.7
10083,thumb-index finger,011.mp4,2720,2940,Precision,Machinist 2,8.8,pre-prismatic,pre-pinch,01:48.8
10084,thumb-index finger,011.mp4,5705,5797,Precision,Machinist 2,3.7,pre-prismatic,pre-pinch,03:48.2
10085,medium wrap,011.mp4,5797,6174,Power,Machinist 2,15.08,pow-prismatic,pow-cylindric,03:51.9
10087,thumb-index finger,011.mp4,7309,7344,Precision,Machinist 2,1.4,pre-prismatic,pre-pinch,04:52.4
10088,lateral pinch,011.mp4,7972,8112,Intermediate,Machinist 2,5.6,int-lateral,int-lateral,05:18.9
10089,lateral pinch,011.mp4,8147,8321,Intermediate,Machinist 2,6.98,int-lateral,int-lateral,05:25.9
10090,thumb-index finger,011.mp4,9520,9692,Precision,Machinist 2,6.9,pre-prismatic,pre-pinch,06:20.8
10091,medium wrap,011.mp4,9692,9934,Power,Machinist 2,9.7,pow-prismatic,pow-cylindric,06:27.7
10092,lateral tripod,011.mp4,10900,10990,Intermediate,Machinist 2,3.62,int-lateral,int-lateral,07:16.0
10093,lateral tripod,011.mp4,11315,11610,Intermediate,Machinist 2,11.8,int-lateral,int-lateral,07:32.6
10094,lateral pinch,011.mp4,11807,11892,Intermediate,Machinist 2,3.4,int-lateral,int-lateral,07:52.3
10095,medium wrap,011.mp4,11910,11965,Power,Machinist 2,2.2,pow-prismatic,pow-cylindric,07:56.4
10096,precision disk,011.mp4,12007,12059,Precision,Machinist 2,2.1,circular,pre-circular,08:00.3
10097,thumb-index finger,011.mp4,12087,12242,Precision,Machinist 2,6.2,pre-prismatic,pre-pinch,08:03.5
10098,thumb-4 finger,011.mp4,12292,12389,Precision,Machinist 2,3.9,pre-prismatic,pre-prismatic,08:11.7
10099,lateral tripod,011.mp4,12635,12695,Intermediate,Machinist 2,2.4,int-lateral,int-lateral,08:25.4
10100,lateral tripod,011.mp4,12897,13077,Intermediate,Machinist 2,7.2,int-lateral,int-lateral,08:35.9
10101,lateral pinch,011.mp4,13240,13255,Intermediate,Machinist 2,0.6,int-lateral,int-lateral,08:49.6
10102,medium wrap,011.mp4,13290,13352,Power,Machinist 2,2.5,pow-prismatic,pow-cylindric,08:51.6
10103,medium wrap,011.mp4,13367,13539,Power,Machinist 2,6.9,pow-prismatic,pow-cylindric,08:54.7
10104,thumb-3 finger,011.mp4,13667,13809,Precision,Machinist 2,5.7,pre-prismatic,pre-prismatic,09:06.7
10106,thumb-4 finger,011.mp4,14094,14306,Precision,Machinist 2,8.5,pre-prismatic,pre-prismatic,09:23.8
10107,lateral pinch,011.mp4,14322,14347,Intermediate,Machinist 2,1.0,int-lateral,int-lateral,09:32.9
10108,lateral pinch,011.mp4,14347,14382,Intermediate,Machinist 2,1.4,int-lateral,int-lateral,09:33.9
10109,power sphere,012.mp4,0,430,Power,Machinist 2,17.2,circular,pow-circular,00:00.0
10110,thumb-3 finger,012.mp4,442,559,Precision,Machinist 2,4.7,pre-prismatic,pre-prismatic,00:17.7
10111,thumb-index finger,012.mp4,570,822,Precision,Machinist 2,10.1,pre-prismatic,pre-pinch,00:22.8
10112,lateral pinch,012.mp4,822,944,Intermediate,Machinist 2,4.9,int-lateral,int-lateral,00:32.9
10114,thumb-4 finger,012.mp4,1127,1577,Precision,Machinist 2,18.02,pre-prismatic,pre-prismatic,00:45.1
10115,thumb-4 finger,012.mp4,1587,1809,Precision,Machinist 2,8.9,pre-prismatic,pre-prismatic,01:03.5
10116,lateral pinch,012.mp4,1810,2345,Intermediate,Machinist 2,21.4,int-lateral,int-lateral,01:12.4
10117,thumb-2 finger,012.mp4,2382,2577,Precision,Machinist 2,7.8,pre-prismatic,pre-prismatic,01:35.3
10118,thumb-4 finger,012.mp4,2585,2885,Precision,Machinist 2,12.0,pre-prismatic,pre-prismatic,01:43.4
10119,thumb-3 finger,012.mp4,2900,3120,Precision,Machinist 2,8.8,pre-prismatic,pre-prismatic,01:56.0
10120,thumb-4 finger,012.mp4,3120,3582,Precision,Machinist 2,18.5,pre-prismatic,pre-prismatic,02:04.8
10121,thumb-index finger,012.mp4,3615,3690,Precision,Machinist 2,3.0,pre-prismatic,pre-pinch,02:24.6
10122,lateral pinch,012.mp4,3690,3727,Intermediate,Machinist 2,1.5,int-lateral,int-lateral,02:27.6
